Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_327	chr1	7770804	7771506	+	703	18.9065224727718	-0.410662905554205	1.35639210130369	-0.302761203902248	0.76207185134578	1	19	12	13.9707578218128	18.5713357155638
Interval_328	chr1	7783864	7784228	+	365	39.5358606751552	-0.454719709373689	0.91550900580424	-0.496685129792071	0.619411110278052	1	43	28	31.6180308598921	43.3331166696488
Interval_329	chr1	7954174	7954366	+	193	8.98271037837105	0.511333222254031	1.95690869928998	0.261296412264689	0.793863933092538	1	15	5	11.0295456487996	7.73805654815157
Interval_330	chr1	7961230	7961859	+	630	66.3037773512392	0.103246943983327	0.668281552048412	0.154496175551839	0.877218526484817	1	104	46	76.4715164983437	71.1901202429945
Interval_331	chr1	8026218	8026465	+	248	18.1610845442753	0.385803169154654	1.33955763476677	0.288007890919771	0.773340698400132	1	33	12	24.2650004273591	18.5713357155638
Interval_332	chr1	8152686	8153620	+	935	26.0014675429515	0.174297856444475	1.11804399607597	0.155895346745041	0.876115513224691	1	38	16	27.9415156436256	24.761780954085
Interval_333	chr1	8424546	8424722	+	177	5.53601755723307	0.663336335230634	2.5610209025805	0.259012464350545	0.795625623427432	1	10	3	7.35303043253305	4.64283392889094
Interval_334	chr1	8525824	8526166	+	343	26.1923647447739	0.324918772305105	1.13926364052736	0.285200686431723	0.775490394494909	1	29	11	21.3237882543458	17.0237244059335
Interval_335	chr1	8878407	8879213	+	807	57.5045843827503	0.0388440154806975	0.719448453828487	0.0539913808612586	0.956942031303074	1	80	37	58.8242434602644	57.2616184563216
Interval_336	chr1	9234255	9234660	+	406	13.9642859724759	1.1280008790453	1.5958259196648	0.706844565654276	0.479663076219538	1	23	5	16.911969994826	7.73805654815157
Interval_337	chr1	9428825	9429115	+	291	26.6237909122028	0.270324072929479	1.1158456809972	0.242259371105776	0.808579193332855	1	33	13	24.2650004273591	20.1189470251941
Interval_338	chr1	9539185	9539493	+	309	26.7932297309577	0.34140811116868	1.0821533371961	0.31548958861346	0.752389954833376	1	48	18	35.2945460761586	27.8570035733457
Interval_339	chr1	9588392	9588773	+	382	27.3732279060558	0.0259056889377854	1.09599211496658	0.0236367475495711	0.981142360026435	1	30	14	22.0590912975991	21.6665583348244
Interval_340	chr1	9627120	9627434	+	315	17.0428606622171	0.128005296348477	1.43408275109096	0.0892593514921638	0.928875797886374	1	23	10	16.911969994826	15.4761130963031
Interval_341	chr1	9629973	9630284	+	312	10.6261247875662	-1.7740564929635	1.74886373721388	-1.01440521363303	0.310389437560672	1	8	13	5.88242434602644	20.1189470251941
Interval_342	chr1	9717514	9717822	+	309	21.9713586168377	-0.314637013512873	1.23596997469213	-0.254566874564446	0.799057646678766	1	22	13	16.1766669515727	20.1189470251941
Interval_343	chr1	9900564	9900862	+	299	10.7708378951678	0.511330431639733	1.80865066035637	0.282713761616621	0.777396266198491	1	12	4	8.82363651903966	6.19044523852126
Interval_344	chr1	9910200	9911169	+	970	110.194984822006	-0.0831537771365864	0.592211647474329	-0.140412262222841	0.888334269979632	1	151	76	111.030759531249	117.618459531904
Interval_345	chr1	9943155	9943459	+	305	11.926865344983	1.30487858107649	1.70182885575989	0.766750767364233	0.443229713117815	1	26	5	19.1178791245859	7.73805654815157
Interval_346	chr1	10032604	10033359	+	756	63.2958794230026	0.0332843337623831	0.694668526520737	0.0479139798215538	0.961784797901182	1	84	39	61.7654556332776	60.3568410755823
Interval_347	chr1	10210138	10210554	+	417	35.3782063023683	-0.176722575903474	0.925278466910369	-0.190993935580901	0.848530344405831	1	54	29	39.7063643356785	44.8807279792791
Interval_348	chr1	10398598	10399412	+	815	58.2133426350211	-0.00324128134346698	0.718659986612618	-0.0045101736618796	0.996401414268856	1	84	40	61.7654556332776	61.9044523852126
Interval_349	chr1	10430313	10430776	+	464	16.7815753914395	1.28893861469753	1.43160229646435	0.90034684764116	0.367935697421509	1	36	7	26.470909557119	10.8332791674122
Interval_350	chr1	10472342	10472682	+	341	22.3903548528383	-0.395555200709921	1.20040265292563	-0.32951876584567	0.741763612157179	1	32	20	23.5296973841058	30.9522261926063
Interval_351	chr1	10494846	10495339	+	494	13.78699012862	0.318688482273758	1.55968203301228	0.204329136021566	0.838096302981656	1	21	8	15.4413639083194	12.3808904770425
Interval_352	chr1	10525252	10525555	+	304	10.1000273020788	-0.395549725150108	1.78018854827972	-0.222195410442532	0.824161766762011	1	16	10	11.7648486920529	15.4761130963031
Interval_353	chr1	11012309	11013105	+	797	44.1064239339299	-0.318742430341527	0.832464614148128	-0.382890065144331	0.701801277945246	1	54	32	39.7063643356785	49.5235619081701
Interval_354	chr1	11060033	11060469	+	437	32.7288424738871	1.04975084215685	0.995250209056511	1.05476073514418	0.291534766608267	1	61	14	44.8534856384516	21.6665583348244
Interval_355	chr1	11099452	11100119	+	668	18.54251640032	0.511331926808671	1.34866836014326	0.379138372278828	0.704585112733789	1	27	9	19.8531821678392	13.9285017866728
Interval_356	chr1	11241641	11241845	+	205	4.58370252691032	4.95388654720789	3.5444016631386	1.39766511192221	0.162213655603152	1	12	0	8.82363651903966	0
Interval_357	chr1	11262507	11262852	+	346	58.0154805496001	0.476565771947498	0.728663225065407	0.654027478750174	0.513094102250954	1	82	28	60.294849546771	43.3331166696488
Interval_358	chr1	11273156	11273645	+	490	23.1298891623226	0.355213866483014	1.18627682059399	0.299435899207028	0.764607474347979	1	35	13	25.7356065138657	20.1189470251941
Interval_359	chr1	11462078	11462277	+	200	3.91646127398824	-0.336646582671644	3.29569531193729	-0.102147362182506	0.918639708006756	1	5	3	3.67651521626652	4.64283392889094
Interval_360	chr1	11650435	11650633	+	199	20.326610434167	-0.825698869492833	1.30369791332459	-0.633351377687797	0.526504209171116	1	19	16	13.9707578218128	24.761780954085
Interval_361	chr1	11680859	11681590	+	732	27.0756775436888	-0.192273456502635	1.08042008158611	-0.177961757449351	0.858753009402787	1	35	19	25.7356065138657	29.404614882976
Interval_362	chr1	11719333	11719978	+	646	30.6111106332064	0.234492879476973	1.00904515145775	0.23239086887064	0.816234440405104	1	52	21	38.2357582491719	32.4998375022366
Interval_363	chr1	11805739	11806425	+	687	59.4346928066634	-0.164396094769418	0.706091051770206	-0.232825631138178	0.815896809024236	1	77	41	56.6183343305045	63.4520636948429
Interval_364	chr1	11907825	11909099	+	1275	85.641235891599	1.16225656400142	0.627362372475142	1.85260802208452	0.063938561804907	1	179	38	131.619244742342	58.809229765952
Interval_365	chr1	11909603	11910136	+	534	19.1285534771366	1.42886617076669	1.38445603790236	1.03207767646534	0.302035730600664	1	34	6	25.0003034706124	9.28566785778189
Interval_366	chr1	11926416	11926745	+	330	17.7437709488388	-0.9216216029905	1.34853909488683	-0.68342223557697	0.494340073481613	1	20	18	14.7060608650661	27.8570035733457
Interval_367	chr1	11979937	11980503	+	567	45.2599645176717	-0.0247207432869964	0.82538369830992	-0.0299506076236001	0.976106444885247	1	60	29	44.1181825951983	44.8807279792791
Interval_368	chr1	12019185	12019613	+	429	53.8399321249601	-0.540755945508216	0.746206040087801	-0.724673771663104	0.468652189404399	1	68	47	50.0006069412247	72.7377315526248
Interval_369	chr1	12177899	12178374	+	476	29.0404871676054	-1.12093246639674	1.08041281703451	-1.03750385845427	0.29950109844104	1	30	31	22.0590912975991	47.9759505985398
Interval_370	chr1	12208811	12209034	+	224	7.23236922759343	-0.810587459187593	2.1884392455992	-0.370395230673014	0.711088026891612	1	6	5	4.41181825951983	7.73805654815157
Interval_371	chr1	12229985	12230476	+	492	16.4998387317516	0.411797860897334	1.43746946401776	0.286474162551147	0.774514979895279	1	28	10	20.5884852110925	15.4761130963031
Interval_372	chr1	12620030	12620343	+	314	9.37518309175023	0.926363365772288	1.97561023810714	0.468899860865192	0.639141215767418	1	12	3	8.82363651903966	4.64283392889094
Interval_373	chr1	12933340	12933549	+	210	5.52478808631537	0.148769631207854	2.59041704029921	0.0574307645809304	0.954202056845616	1	7	3	5.14712130277313	4.64283392889094
Interval_374	chr1	13105136	13105318	+	183	7.2355097530814	-0.0736215572816684	2.12755568270559	-0.0346038215968311	0.972395654132887	1	12	6	8.82363651903966	9.28566785778189
Interval_375	chr1	13224702	13225062	+	361	12.5203104015117	0.148762920627098	1.66669536233075	0.0892562156164302	0.928878290006108	1	14	6	10.2942426055463	9.28566785778189
Interval_376	chr1	13246316	13246541	+	226	8.14125551318783	0.248290692755405	2.20561447878048	0.112572117722354	0.910369791339105	1	5	2	3.67651521626652	3.09522261926063
Interval_377	chr1	13749176	13749436	+	261	23.4287427553158	-0.114270227549311	1.16346909205642	-0.0982150951232746	0.921761496241116	1	35	18	25.7356065138657	27.8570035733457
Interval_378	chr1	15345986	15346179	+	194	8.07371621092464	-0.0736288240110675	2.06658289803667	-0.035628294457008	0.971578746925269	1	8	4	5.88242434602644	6.19044523852126
Interval_379	chr1	15409493	15409846	+	354	15.0309042409209	-0.867173856031424	1.48240933235787	-0.584975982748385	0.558563866045502	1	15	13	11.0295456487996	20.1189470251941
Interval_380	chr1	15412113	15412329	+	217	11.0962735852215	-1.60413331217412	1.71167302590485	-0.937172747304416	0.348669705829467	1	9	13	6.61772738927974	20.1189470251941
Interval_381	chr1	15524433	15524794	+	362	26.2782527164511	0.119015125383844	1.14461745825794	0.10397807977259	0.917186744072533	1	32	14	23.5296973841058	21.6665583348244
Interval_382	chr1	15526580	15527020	+	441	47.1474200568319	0.185103665658652	0.812554561969996	0.22780459838891	0.819798151685764	1	67	28	49.2653038979714	43.3331166696488
Interval_383	chr1	15603558	15603755	+	198	15.0830646558514	0.063875922889287	1.51273787918224	0.0422253741169074	0.966319034975574	1	22	10	16.1766669515727	15.4761130963031
Interval_384	chr1	15617166	15617749	+	584	36.7526521394483	-0.170927114190474	0.931194203701008	-0.18355689233366	0.854361083345501	1	43	23	31.6180308598921	35.5950601214972
Interval_385	chr1	15834376	15835034	+	659	33.8294739842356	-0.0412083234719901	0.973875170959511	-0.0423137633043766	0.966248573582964	1	45	22	33.0886369463987	34.0474488118669
Interval_386	chr1	15835776	15836153	+	378	28.6887419536904	0.148762873342841	1.05325671840091	0.141240849209771	0.887679676510882	1	42	18	30.8827278166388	27.8570035733457
Interval_387	chr1	15847409	15847783	+	375	34.4765302807206	0.691903397653755	0.972292030821562	0.711620969544627	0.476699518275042	1	51	15	37.5004552059185	23.2141696444547
Interval_388	chr1	15949610	15949900	+	291	21.0729129031994	-0.576127371215894	1.26285832656217	-0.456209029229955	0.648239673137709	1	24	17	17.6472730380793	26.3093922637154
Interval_389	chr1	15975922	15976214	+	293	14.7884905184173	0.248300486630127	1.49324821850861	0.166282124801808	0.867934932551703	1	25	10	18.3825760813326	15.4761130963031
Interval_390	chr1	16138885	16139077	+	193	3.59589522030683	2.38576077703391	3.62898248185298	0.657418653565867	0.510911760672013	1	11	1	8.08833347578635	1.54761130963031
Interval_391	chr1	16159770	16160076	+	307	4.02394788268837	1.24831978494008	3.49423857394025	0.35725087412461	0.720904003273407	1	15	3	11.0295456487996	4.64283392889094
Interval_392	chr1	16206621	16207127	+	507	43.6546189231061	-0.118024083198581	0.827425458123554	-0.142640140014833	0.886574394455797	1	64	33	47.0593947682115	51.0711732178004
Interval_393	chr1	16352256	16352785	+	530	23.4410406480463	1.55863232427518	1.28980057542813	1.20842892612124	0.226882318969311	1	31	5	22.7943943408525	7.73805654815157
Interval_394	chr1	16366950	16367899	+	950	71.1839951182121	-0.119434512511174	0.65881208499219	-0.181287677065896	0.856141778046578	1	93	48	68.3831830225574	74.2853428622551
Interval_395	chr1	16420885	16421144	+	260	6.55184051121326	-0.810584835374185	2.33958965586607	-0.346464532078007	0.728993634827831	1	6	5	4.41181825951983	7.73805654815157
Interval_396	chr1	16498896	16499283	+	388	11.3091221765669	1.18940241802389	1.78002403670198	0.668194582488679	0.504009393153992	1	24	5	17.6472730380793	7.73805654815157
Interval_397	chr1	16513560	16514003	+	444	19.0772313929442	0.0332872412422254	1.33367377179037	0.0249590581642311	0.98008762027808	1	28	13	20.5884852110925	20.1189470251941
Interval_398	chr1	16514096	16514561	+	466	22.9343201074093	0.428870125080507	1.19853080500185	0.357829872449414	0.720470633796209	1	34	12	25.0003034706124	18.5713357155638
Interval_399	chr1	16589184	16589369	+	186	3.06367204931029	2.24826443846414	4.11624213595337	0.546193436685039	0.584932977241883	1	10	1	7.35303043253305	1.54761130963031
Interval_400	chr1	16613350	16613855	+	506	26.7607338887402	0.780518429692253	1.11943751009577	0.697241625953268	0.485651592697677	1	47	13	34.5592430329053	20.1189470251941
Interval_401	chr1	16644506	16644960	+	455	38.1673235904035	-0.130213334584152	0.908014243530242	-0.143404506605425	0.885970724006232	1	50	26	36.7651521626652	40.2378940503882
Interval_402	chr1	16709712	16709972	+	261	8.39885340598935	0.24830314948092	1.9474454242048	0.127501981002784	0.8985431053662	1	15	6	11.0295456487996	9.28566785778189
Interval_403	chr1	16759137	16759328	+	192	7.12849333922355	1.2482851262002	2.29570487330327	0.543748083961706	0.586614838855116	1	10	2	7.35303043253305	3.09522261926063
Interval_404	chr1	16765354	16765567	+	214	4.83919094244293	-0.336654839139229	3.17246305665321	-0.106117812288848	0.915488878779483	1	5	3	3.67651521626652	4.64283392889094
Interval_405	chr1	16796344	16797016	+	673	13.1863702849687	0.0259076298309267	1.69909120006308	0.0152479336188457	0.987834380599899	1	15	7	11.0295456487996	10.8332791674122
Interval_406	chr1	16872700	16872884	+	185	8.60073270748934	0.248302935358454	1.93847317237923	0.128092015353348	0.898076154820962	1	15	6	11.0295456487996	9.28566785778189
Interval_407	chr1	16889146	16889499	+	354	13.1623747421557	0.24830138393138	1.64772698762972	0.150693279769948	0.880217674662974	1	20	8	14.7060608650661	12.3808904770425
Interval_408	chr1	16895661	16896741	+	1081	76.3321553293669	0.60648874067055	0.711655910028569	0.852221884374154	0.394090952472222	1	141	44	103.677729098716	68.0948976237339
Interval_409	chr1	16904519	16905243	+	725	75.8429788392859	0.98165083074307	0.682701178364251	1.4378923925327	0.150464588548066	1	133	32	97.7953047526895	49.5235619081701
Interval_410	chr1	17054018	17054334	+	317	55.3932071032404	-0.0736303607164435	0.728590525707221	-0.101058630490662	0.919503917947545	1	86	43	63.2360617197842	66.5472863141035
Interval_411	chr1	18161109	18161311	+	203	5.47743179232754	-0.58818782311498	2.54043806362587	-0.231530078035235	0.816903021254189	1	7	5	5.14712130277313	7.73805654815157
Interval_412	chr1	18902458	18902974	+	517	51.9278426214536	0.172125914397253	0.765483660173651	0.224859031423618	0.822088941317861	1	83	35	61.0301525900243	54.166395837061
Interval_413	chr1	18956567	18957023	+	457	38.4065595915872	-0.101644266762878	0.894068461290153	-0.113687341812956	0.90948564722873	1	51	26	37.5004552059185	40.2378940503882
Interval_414	chr1	19210006	19210597	+	592	34.1893217051841	-0.105338510513023	0.953120445789845	-0.110519621080765	0.911997289816591	1	45	23	33.0886369463987	35.5950601214972
Interval_415	chr1	19251496	19251816	+	321	22.7671198486207	-0.810592464371021	1.18676046095009	-0.683029550649236	0.494588169889759	1	24	20	17.6472730380793	30.9522261926063
Interval_416	chr1	19345685	19345876	+	192	5.19435548486643	1.51133595595616	2.71922727237605	0.555796115797104	0.578350241114995	1	18	3	13.2354547785595	4.64283392889094
Interval_417	chr1	19463310	19463498	+	189	11.3866005289538	0.0418484490787795	1.79487038931187	0.0233155827451272	0.981398541859756	1	13	6	9.55893956229296	9.28566785778189
Interval_418	chr1	19485582	19485956	+	375	22.2832447141994	1.20647456843304	1.26414881331573	0.954377012994686	0.339892837669539	1	34	7	25.0003034706124	10.8332791674122
Interval_419	chr1	19596705	19597723	+	1019	35.73398616871	-0.568393495896613	0.920358169929623	-0.617578584585256	0.536853164866224	1	44	31	32.3533339031454	47.9759505985398
Interval_420	chr1	19688303	19688554	+	252	8.41754122326281	-1.7256896881031	1.9450419661877	-0.887224912419481	0.374957822421989	1	7	11	5.14712130277313	17.0237244059335
Interval_421	chr1	19882218	19882507	+	290	36.6075092768448	0.199388406057555	0.914808179860303	0.21795651858732	0.827462990072884	1	58	24	42.6475765086917	37.1426714311276
Interval_422	chr1	20507782	20508406	+	625	19.0064597885736	0.800838172325036	1.36206475614707	0.587958956217618	0.556559842426178	1	33	9	24.2650004273591	13.9285017866728
Interval_423	chr1	20661318	20661866	+	549	45.1588479583283	0.304880877024014	0.833711287925823	0.365691194828994	0.714595517226697	1	65	25	47.7946978114648	38.6902827407579
Interval_424	chr1	20786435	20787301	+	867	54.20515400605	0.185755899720392	0.741467111822239	0.250524799763372	0.802181528602742	1	79	33	58.0889404170111	51.0711732178004
